date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:44	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:44%20GMT	https://freshcart.codescandy.com/docs/components/shop-wishlist.html	freshcart.codescandy.com/docs/components/shop-wishlist.html	(from https://freshcart.codescandy.com/docs/components/card.html)
18:54:45	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:45%20GMT	https://freshcart.codescandy.com/docs/components/index.html	freshcart.codescandy.com/docs/components/index.html	(from https://freshcart.codescandy.com/docs/components/navbar.html)
18:54:47	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:47%20GMT	https://freshcart.codescandy.com/docs/components/account-orders.html	freshcart.codescandy.com/docs/components/account-orders.html	(from https://freshcart.codescandy.com/docs/components/review.html)
18:54:48	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:48%20GMT	https://freshcart.codescandy.com/docs/components/account-settings.html	freshcart.codescandy.com/docs/components/account-settings.html	(from https://freshcart.codescandy.com/docs/components/review.html)
18:54:49	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:49%20GMT	https://freshcart.codescandy.com/docs/components/account-address.html	freshcart.codescandy.com/docs/components/account-address.html	(from https://freshcart.codescandy.com/docs/components/review.html)
18:54:50	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:50%20GMT	https://freshcart.codescandy.com/docs/components/account-payment-method.html	freshcart.codescandy.com/docs/components/account-payment-method.html	(from https://freshcart.codescandy.com/docs/components/review.html)
18:54:51	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:51%20GMT	https://freshcart.codescandy.com/docs/components/account-notification.html	freshcart.codescandy.com/docs/components/account-notification.html	(from https://freshcart.codescandy.com/docs/components/review.html)
18:54:53	1130/1130	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-46a%22	https://freshcart.codescandy.com/assets/images/docs/placeholder-4by3.svg	freshcart.codescandy.com/assets/images/docs/placeholder-4by3.svg	(from https://freshcart.codescandy.com/docs/card.html)
18:54:55	21162/21162	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-52aa%22	https://freshcart.codescandy.com/assets/images/docs/4by3.jpg	freshcart.codescandy.com/assets/images/docs/4by3.jpg	(from https://freshcart.codescandy.com/docs/placeholders.html)
18:54:55	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:55%20GMT	https://freshcart.codescandy.com/docs/4.3/utilities/colors/	freshcart.codescandy.com/docs/4.3/utilities/colors/index.html	(from https://freshcart.codescandy.com/docs/spinners.html)
18:54:55	803/803	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-323%22	https://freshcart.codescandy.com/assets/images/docs/placeholder-img.jpg	freshcart.codescandy.com/assets/images/docs/placeholder-img.jpg	(from https://freshcart.codescandy.com/docs/borders.html)
18:54:57	216333/216333	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82b-34d0d%22	https://freshcart.codescandy.com/assets/libs/quill/dist/quill.min.js	freshcart.codescandy.com/assets/libs/quill/dist/quill.min.js	(from https://freshcart.codescandy.com/dashboard/add-product.html)
18:54:58	316/316	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-13c%22	https://freshcart.codescandy.com/assets/js/vendors/editor.js	freshcart.codescandy.com/assets/js/vendors/editor.js	(from https://freshcart.codescandy.com/dashboard/add-product.html)
